STATEFP,COUNTYFP,GEOID,NAME,NAMELSAD,NAME_1,Geo_NAME,TractPopulation2010,MedINC14,MedINC10,MedINC00,MedINC90,MedHOMVal14,MedHOMVal10,MedHOMVal00,MedHOMVal90,MedRNTVal14,MedRENTVal10,MedRENTVal00,MedRENTVal90,OWNshprate14,OWNshprate10,OWNshprate00,OWNshprate90,shWHITET14,shWHITE10,shWHITE00,shWHITE90,shHISP14,shHISP10,shHISP00,shHISP90,shBLCK14,shBLCK10,shBLCK00,shBLCK90,shASIAN14,shASIAN10,shASIAN00,shASIAN90,POVrate14,POVrate10,POVrate00,POVrate90,shBACH14,shBACH10,shBACH00,shBACH90,shCBRENT14,shCBRENT10,shCBRENT00,shCBRENT90,chMedINC1014,chMedINC0010,chMedINC9000,chMedINC0014,chMedINC9014,chHOMval1014,chHOMval0010,chHOMval9000,chHOMval0014,chHOMval9014,chRENTval1014,chRENTval0010,chRENTval9000,chRENTval0014,chRENTval9014,chOWNrate1014,chOWNrate0010,chOWNrate9000,chOWNrate0014,chOWNrate9014,chBACH1014,chBACH0010,chBACH9000,chBACH0014,chBACH9014,chWHITE1014,chWHITE0010,chWHITE9000,chWHITE0014,chWHITE9014,chHISP1014,chHISP0010,chHISP9000,chHISP0014,chHISP9014,chBLCK1014,chBLCK0010,chBLCK9000,chBLCK0014,chBLCK9014,chASIAN1014,chASIAN0010,chASIAN9000,chASIAN0014,chASIAN9014,chPOVrate1014,chPOVrate0010,chPOVrate9000,chPOVrate9014,chCBRENT1014,chCBRENT0010,chCBRENT9000,chCBRENT0014,chCBRENT9014
25,17,25017336100,3361,Census Tract 3361,Melrose,Census Tract 3361- Middlesex County- Massachusetts,5360,80478,88364,85589.84,82092.16,436148,476188,348473.97,350862.88,918,910,998.22,982.39,69,71,64,63,85,90,95,98,4,1,1,1,7,1,1,0,0,0,3,1,4.03,5.81,4.6,2.82,54.75,52.99,41.83,35.01,45,38,33,31,-7886,2774.16,3497.68,-5111.84,-1614.16,-40040,127714.03,-2388.91,87674.03,85285.13,8,-88.22,15.83,-80.22,-64.39,-2,7,2,5,7,1.76,11.17,6.82,12.93,19.74,-6,-4,-3,-10,-13,2,1,0,3,3,7,0,1,6,7,0,-3,2,-3,-1,-1.78,1.21,1.79,1.22,7,4,2,11,14
25,17,25017336300,3363,Census Tract 3363,Melrose,Census Tract 3363- Middlesex County- Massachusetts,6664,94912,103424,96466,86640.01,426185,461742,327995.97,326019,1346,1173,1062,1156,82,77,82,80,87,92,96,98,5,2,1,0,1,1,1,1,0,0,3,1,1.34,3.66,2.95,3.84,50.8,48.4,37.84,29.53,25,27,25,59,-8512,6958,9825.99,-1554,8271.99,-35557,133746.03,1976.97,98189.03,100166,173,111,-94,284,190,5,-5,1,0,1,2.4,10.57,8.3,12.97,21.27,-5,-3,-2,-9,-11,3,1,0,4,4,0,1,0,0,0,0,-3,2,-3,-1,-2.32,0.71,-0.89,-2.5,-2,2,-33,0,-34
25,17,25017336401,3364.01,Census Tract 3364.01,Melrose,Census Tract 3364.01- Middlesex County- Massachusetts,4260,66917,67499,72720.82,64445.1,348817,372674,296016.41,327650.19,1377,1305,1124.11,1100.82,42,37,49,46,81,76,89,96,7,9,2,1,2,8,2,1,0,2,6,2,5.82,5.5,3.48,7.55,43.25,45.62,32.68,25.69,43,38,37,36,-582,-5221.82,8275.72,-5803.82,2471.9,-23857,76657.59,-31633.78,52800.59,21166.81,72,180.89,23.3,252.89,276.18,5,-12,3,-7,-5,-2.37,12.94,6.99,10.57,17.56,5,-14,-7,-8,-16,-2,7,1,5,6,-5,5,1,0,1,-2,-4,5,-6,-2,0.32,2.02,-4.08,-1.74,5,1,1,6,7
25,17,25017356300,3563,Census Tract 3563,Arlington,Census Tract 3563- Middlesex County- Massachusetts,5040,70132,66709,79346.01,64697,457498,479447,333772,321627,1327,1312,1228,1238,42,38,41,42,75,70,85,92,12,9,3,2,3,3,3,2,3,1,8,4,4.02,11.19,3.97,8.63,56.23,45.46,46.08,34.97,29,41,30,33,3423,-12637.01,14649,-9214.01,5435,-21949,145675,12145,123726,135871,15,84,-10,99,89,5,-3,-1,1,0,10.77,-0.63,11.11,10.15,21.26,5,-15,-7,-11,-18,3,6,1,9,10,1,0,1,0,2,2,-7,4,-5,-1,-7.17,7.22,-4.66,-4.61,-11,11,-3,0,-3
25,17,25017356400,3564,Census Tract 3564,Arlington,Census Tract 3564- Middlesex County- Massachusetts,7247,113381,107229,111336.23,102026.41,527546,589804,413939.19,396102.31,1368,1431,1528.79,1459.92,82,80,84,82,86,90,93,96,2,2,2,1,2,1,1,1,0,0,5,2,4.07,1.68,3.13,2.24,66.08,57.62,46.6,37.5,39,40,38,36,6152,-4107.23,9309.81,2044.77,11354.59,-62258,175864.81,17836.88,113606.81,131443.69,-63,-97.79,68.87,-160.79,-91.92,2,-4,1,-2,-1,8.45,11.03,9.09,19.48,28.57,-3,-3,-4,-6,-10,0,0,1,0,1,2,0,0,1,2,0,-4,2,-4,-2,2.39,-1.45,0.89,1.83,-1,2,2,1,3
25,17,25017356500,3565,Census Tract 3565,Arlington,Census Tract 3565- Middlesex County- Massachusetts,6580,98961,100724,96905.08,77531.76,501621,498999,363011.66,336403.44,1368,1278,1279.31,1296.44,75,74,71,69,89,88,91,94,2,0,1,2,0,2,1,1,0,0,6,3,2.34,1.52,2.9,5.75,64.54,57.97,50.07,38.07,37,35,32,37,-1763,3818.92,19373.32,2055.92,21429.24,2622,135987.34,26608.22,138609.34,165217.56,90,-1.31,-17.13,88.69,71.56,0,3,2,4,6,6.57,7.9,12,14.47,26.47,1,-3,-3,-2,-6,2,-1,0,0,0,-2,1,0,-1,-1,0,-6,3,-6,-3,0.83,-1.38,-2.85,-3.41,2,3,-5,5,0
25,17,25017356601,3566.01,Census Tract 3566.01,Arlington,Census Tract 3566.01- Middlesex County- Massachusetts,4216,84291,80951,93777.98,83321,519311,524198,364995.84,373095,1229,1199,1209.01,1310,62,68,62,63,80,84,87,93,5,3,2,2,2,3,2,1,1,0,9,4,3,4.36,3.4,4.48,74.29,75.99,61.35,49.25,31,29,43,42,3340,-12826.98,10456.98,-9486.98,970,-4887,159202.16,-8099.16,154315.16,146216,30,-10.01,-100.99,19.99,-81,-7,7,-1,0,-1,-1.7,14.64,12.1,12.94,25.04,-3,-4,-6,-7,-13,2,1,1,2,3,-1,1,0,0,1,0,-8,5,-8,-3,-1.36,0.96,-1.09,-1.49,2,-14,1,-13,-11
25,17,25017356602,3566.02,Census Tract 3566.02,Arlington,Census Tract 3566.02- Middlesex County- Massachusetts,4169,110816,93359,108843,83321,529172,518876,385757,373095,1394,1373,1279,1310,78,76,73,63,83,90,91,93,4,1,2,2,0,0,2,1,1,0,5,4,3.73,1.77,3.2,4.48,71.05,72.07,55.88,49.25,47,35,30,42,17457,-15484,25522,1973,27495,10296,133119,12662,143415,156077,21,94,-31,115,84,2,3,10,5,16,-1.02,16.19,6.63,15.17,21.79,-7,-1,-2,-8,-10,3,-1,0,2,3,0,-1,0,-1,-1,1,-5,2,-4,-2,1.95,-1.43,-1.28,-0.76,12,5,-12,17,5
25,17,25017373500,3735,Census Tract 3735,Newton,Census Tract 3735- Middlesex County- Massachusetts,6187,166375,153037,195558.42,146306.39,966947,1023088,826140.06,682561.63,1897,1858,2112.01,1722.87,86,82,84,83,79,83,90,93,5,4,2,2,2,3,1,2,1,0,7,3,3.21,6.03,2.46,4.88,86.41,90.75,80.45,71.82,36,54,30,19,13338,-42521.42,49252.03,-29183.42,20068.61,-56141,196947.94,143578.44,140806.94,284385.38,39,-254.01,389.14,-215.01,174.13,4,-3,2,1,3,-4.35,10.3,8.63,5.96,14.59,-4,-6,-3,-10,-14,2,1,0,3,3,-1,1,0,1,1,1,-6,3,-5,-2,-2.82,3.57,-2.41,-1.66,-19,25,11,6,17
25,17,25017312200,3122,Census Tract 3122,Lowell,Census Tract 3122- Middlesex County- Massachusetts,4309,64500,65668,61362.59,60653.22,218074,238637,155593.39,201746.92,1133,1021,912.11,991.12,59,66,53,52,45,53,62,72,15,14,16,16,14,8,3,3,10,6,18,9,11.46,13.38,16.34,18.46,18.11,20.59,15.74,13.02,38,37,29,28,-1168,4305.41,709.37,3137.41,3846.78,-20563,83043.61,-46153.53,62480.61,16327.08,112,108.89,-79.01,220.89,141.88,-7,13,1,7,8,-2.48,4.85,2.72,2.37,5.09,-8,-8,-10,-16,-27,1,-2,0,-1,-1,5,5,0,10,10,5,-13,10,-8,2,-1.91,-2.96,-2.12,-6.99,1,8,1,9,10
25,17,25017312300,3123,Census Tract 3123,Lowell,Census Tract 3123- Middlesex County- Massachusetts,4931,57708,64315,64099,72988,196622,259166,169705,213422.98,1162,1083,1030,1179,56,63,58,60,66,70,85,93,10,15,6,4,0,1,2,1,5,7,7,2,8.2,13.87,7.5,6.11,22.89,25.6,14.9,18.25,45,56,32,38,-6607,216,-8889,-6391,-15280,-62544,89461,-43717.98,26917,-16800.98,79,53,-149,132,-17,-7,4,-2,-3,-5,-2.72,10.7,-3.35,7.98,4.63,-4,-15,-8,-20,-27,-5,8,3,4,6,-1,-1,1,-2,-1,-3,1,4,-2,2,-5.66,6.37,1.38,2.09,-11,24,-6,14,8
25,17,25017312400,3124,Census Tract 3124,Lowell,Census Tract 3124- Middlesex County- Massachusetts,2354,37525,33219,36126,28958.91,267077,233206,159254,215012.13,968,986,706,762.08,19,15,24,18,33,41,51,51,44,36,32,29,10,4,3,2,24,21,14,17,26.84,27.26,22.69,28.12,6.38,13.68,6.81,4.29,59,56,42,46,4306,-2907,7167.09,1399,8566.09,33871,73952,-55758.12,107823,52064.88,-18,280,-56.08,262,205.92,4,-9,6,-5,1,-7.3,6.87,2.52,-0.43,2.09,-7,-11,0,-18,-18,7,4,3,12,14,6,1,1,7,8,4,7,-4,10,7,-0.42,4.57,-5.43,-1.28,3,14,-5,18,13
25,17,25017312501,3125.01,Census Tract 3125.01,Lowell,Census Tract 3125.01- Middlesex County- Massachusetts,4464,69583,87090,87311,82895,304694,364636,249057,281753,1209,1070,920,1072,74,77,72,70,82,71,83,94,9,13,7,3,3,3,1,1,6,8,8,3,10.38,8.17,6.92,6.15,40.36,42.57,37.46,31.39,70,33,39,43,-17507,-221,4416,-17728,-13312,-59942,115579,-32696,55637,22941,139,150,-152,289,137,-3,4,2,2,4,-2.21,5.1,6.08,2.89,8.97,12,-13,-10,-1,-11,-4,6,4,2,6,0,1,1,2,2,-2,0,5,-2,3,2.22,1.24,0.77,4.23,37,-6,-4,31,27
25,17,25017312502,3125.02,Census Tract 3125.02,Lowell,Census Tract 3125.02- Middlesex County- Massachusetts,3960,71146,81314,83601,82895,307134,348343,249331.98,281753,899,1020,857,1072,77,77,71,70,83,92,90,94,3,3,3,3,3,3,1,1,1,1,6,3,4.94,5.02,4.99,6.15,44.5,46.71,36.05,31.39,59,56,34,43,-10168,-2287,706,-12455,-11749,-41209,99011.02,-32421.02,57802.02,25381,-121,163,-215,42,-173,0,6,1,6,7,-2.2,10.66,4.67,8.45,13.12,-9,2,-4,-7,-10,1,-1,0,0,0,0,2,0,2,2,0,-4,3,-4,-1,-0.08,0.04,-1.16,-1.21,2,22,-9,25,16
25,17,25017313102,3131.02,Census Tract 3131.02,Tyngsborough,Census Tract 3131.02- Middlesex County- Massachusetts,5804,85905,88151,86425.87,89885.48,332448,381255,243868.42,295975.59,1033,1201,967.33,1182.34,82,82,83,82,92,92,95,98,2,3,1,1,1,0,1,0,2,2,3,1,9.38,6.64,6.84,6.97,36.1,33.69,26.63,22.12,27,61,30,45,-2246,1725.13,-3459.61,-520.87,-3980.48,-48807,137386.58,-52107.17,88579.58,36472.41,-168,233.67,-215.01,65.67,-149.34,0,-1,1,0,1,2.41,7.05,4.51,9.46,13.98,0,-3,-3,-3,-6,-1,2,1,1,2,0,-1,0,0,0,-1,-1,2,-1,1,2.74,-0.2,-0.13,2.41,-34,32,-15,-3,-18
25,17,25017314101,3141.01,Census Tract 3141.01,Dracut,Census Tract 3141.01- Middlesex County- Massachusetts,6055,74568,73396,80377.24,83004.75,289647,320319,215980.95,246312.75,1181,1202,1010.94,1036.07,79,79,75,73,87,95,95,97,2,0,2,1,2,1,0,0,0,0,3,1,4.29,4.76,3.37,3.62,18.3,27.49,13.59,12.68,43,37,27,28,1172,-6981.24,-2627.51,-5809.24,-8436.75,-30672,104338.05,-30331.8,73666.05,43334.25,-21,191.06,-25.13,170.06,144.93,0,4,2,4,6,-9.19,13.9,0.91,4.71,5.62,-8,1,-3,-8,-10,1,-1,1,0,1,1,0,0,1,1,0,-3,2,-3,-1,-0.48,1.39,-0.25,0.67,5,10,-1,16,15
25,17,25017337101,3371.01,Census Tract 3371.01,Stoneham,Census Tract 3371.01- Middlesex County- Massachusetts,3095,84196,85782,78590.98,86420.57,405241,455116,317353.69,342869.88,689,909,582.76,1117.43,69,68,68,74,91,87,94,97,2,4,2,1,2,5,1,0,1,3,3,2,10.52,5.2,5.58,5.31,47.02,44.48,32.14,25.86,22,56,33,29,-1586,7191.02,-7829.59,5605.02,-2224.57,-49875,137762.31,-25516.19,87887.31,62371.13,-220,326.24,-534.67,106.24,-428.43,1,0,-5,1,-5,2.54,12.34,6.29,14.88,21.16,4,-8,-2,-3,-6,-2,2,1,0,1,-3,4,0,1,2,-2,0,1,-2,-1,5.32,-0.38,0.27,5.21,-34,23,4,-10,-6
25,17,25017337102,3371.02,Census Tract 3371.02,Stoneham,Census Tract 3371.02- Middlesex County- Massachusetts,5042,94398,102657,91743.77,86864.28,428930,473473,329041.91,344960.78,1131,1179,1201.91,1083.85,88,92,85,75,93,95,94,97,2,2,1,1,2,0,1,0,0,1,4,2,2.03,1.98,3.4,5.5,49.1,42.36,33.34,25.81,56,26,30,26,-8259,10913.23,4879.48,2654.23,7533.72,-44543,144431.09,-15918.87,99888.09,83969.22,-48,-22.91,118.06,-70.91,47.15,-4,7,11,2,13,6.74,9.02,7.53,15.76,23.29,-2,1,-3,-1,-4,0,0,0,0,1,2,-1,0,1,1,-1,-3,2,-4,-2,0.05,-1.42,-2.1,-3.47,30,-3,3,27,30
25,17,25017337201,3372.01,Census Tract 3372.01,Stoneham,Census Tract 3372.01- Middlesex County- Massachusetts,3192,56528,65193,70725.31,75192.02,387145,419054,315044.31,349020.53,1207,1168,1017.98,1255.7,52,67,61,64,92,97,94,96,1,2,2,1,0,0,1,1,1,1,4,1,6.28,5.25,2.19,5.6,35.01,38.37,29.75,22.29,65,49,32,45,-8665,-5532.31,-4466.71,-14197.31,-18664.02,-31909,104009.69,-33976.22,72100.69,38124.47,39,150.02,-237.72,189.02,-48.7,-15,6,-3,-9,-12,-3.36,8.62,7.46,5.27,12.72,-5,3,-2,-2,-4,0,0,0,0,0,0,-1,0,0,0,1,-3,2,-2,0,1.04,3.06,-3.42,0.68,17,16,-12,33,21
25,17,25017336402,3364.02,Census Tract 3364.02,Melrose,Census Tract 3364.02- Middlesex County- Massachusetts,4557,76370,76091,75382.88,64450.58,402700,467499,339410,327778.72,935,1050,948,1101,53,49,48,46,91,84,94,96,3,3,2,1,3,4,1,1,0,1,4,2,6.07,9.41,3.5,7.56,43.77,49.49,37.78,25.7,30,42,33,36,279,708.12,10932.3,987.12,11919.42,-64799,128089,11631.28,63290,74921.28,-115,102,-153,-13,-166,4,1,1,5,6,-5.72,11.71,12.08,5.99,18.07,7,-10,-3,-3,-6,0,1,0,1,2,-1,3,0,2,2,0,-3,2,-3,-1,-3.34,5.91,-4.06,-1.49,-12,9,-4,-2,-6
25,17,25017357100,3571,Census Tract 3571,Belmont,Census Tract 3571- Middlesex County- Massachusetts,4185,104306,103846,121896.64,118443.84,686958,713739,585115.44,501097.22,1720,1824,1613.2,1558.35,71,73,72,72,78,86,93,96,3,2,1,1,4,0,1,0,0,0,6,3,2.41,3.18,3.33,1.11,74.95,75.49,58.07,51.89,56,47,49,50,460,-18050.64,3452.8,-17590.64,-14137.84,-26781,128623.56,84018.22,101842.56,185860.78,-104,210.8,54.86,106.8,161.65,-2,1,0,-1,-1,-0.54,17.43,6.18,16.89,23.07,-9,-6,-3,-15,-18,1,0,1,2,2,3,0,0,3,3,0,-6,2,-6,-3,-0.77,-0.15,2.22,1.29,9,-1,-1,8,7
25,17,25017337202,3372.02,Census Tract 3372.02,Stoneham,Census Tract 3372.02- Middlesex County- Massachusetts,4849,69670,82946,80110.06,75111.7,412968,450880,315325.38,348987.13,1319,1268,1241.94,1255.99,72,73,69,63,95,95,95,96,4,1,2,1,0,1,1,1,0,0,2,1,0.8,8.72,5.27,5.62,31.73,35.95,31.08,22.26,53,61,33,45,-13276,2835.94,4998.37,-10440.06,-5441.7,-37912,135554.63,-33661.75,97642.63,63980.88,51,26.06,-14.05,77.06,63.01,-2,4,6,3,8,-4.22,4.87,8.82,0.65,9.47,0,0,-1,0,-1,3,-1,0,2,2,-1,1,0,0,0,0,-2,1,-2,-1,-7.92,3.45,-0.35,-4.82,-8,27,-11,19,8
25,17,25017337300,3373,Census Tract 3373,Stoneham,Census Tract 3373- Middlesex County- Massachusetts,5259,85028,80107,75628.78,76849.84,375962,444037,297195.97,302836.47,1443,1416,1206.97,1364.96,55,57,57,58,87,89,93,96,5,2,2,2,2,2,1,1,3,0,4,1,5.47,11.24,3.83,3.38,38.82,34.6,31.42,25.31,50,48,32,45,4921,4478.22,-1221.06,9399.22,8178.16,-68075,146841.03,-5640.5,78766.03,73125.53,27,209.03,-158,236.03,78.04,-2,0,0,-2,-3,4.22,3.18,6.12,7.39,13.51,-2,-4,-3,-6,-9,2,0,0,2,3,0,1,0,1,1,3,-3,2,0,2,-5.77,7.41,0.45,2.09,2,16,-13,18,5
25,17,25017338100,3381,Census Tract 3381,Winchester,Census Tract 3381- Middlesex County- Massachusetts,2964,160370,136506,115141.66,106915.79,648935,670183,466573.78,425733.88,1840,1535,1499.13,1560.85,88,93,83,80,74,82,93,97,1,0,1,1,1,0,1,2,1,0,5,1,0.3,3.5,2.22,1.95,62.68,69.71,58.75,43.66,9,47,24,20,23864,21364.34,8225.87,45228.34,53454.21,-21248,203609.22,40839.91,182361.22,223201.13,305,35.87,-61.72,340.87,279.15,-5,10,3,4,8,-7.04,10.96,15.09,3.93,19.02,-8,-11,-3,-19,-23,1,-1,0,0,0,1,-1,-1,0,0,1,-5,4,-4,0,-3.21,1.29,0.26,-1.66,-38,23,4,-15,-11
25,17,25017338200,3382,Census Tract 3382,Winchester,Census Tract 3382- Middlesex County- Massachusetts,3869,89595,75198,87757.63,81667.57,447636,489766,374871,338478.16,1314,1189,1232.98,1411.04,76,61,59,57,76,84,87,93,1,1,2,1,1,1,1,2,0,0,10,4,3.18,4.86,2.51,7.87,52.74,53.51,45.76,39.81,54,53,24,36,14397,-12559.63,6090.06,1837.37,7927.43,-42130,114895,36392.84,72765,109157.84,125,-43.98,-178.06,81.02,-97.04,15,2,2,17,19,-0.77,7.75,5.95,6.98,12.93,-9,-2,-6,-11,-17,0,-1,1,0,0,0,-1,0,0,-1,0,-10,6,-10,-4,-1.69,2.36,-5.36,-4.69,1,29,-11,29,18
25,17,25017357200,3572,Census Tract 3572,Belmont,Census Tract 3572- Middlesex County- Massachusetts,3202,162786,127175,126049,123430,739215,744044,630826,575451,1834,1557,1582,1593,75,84,81,80,80,92,90,95,8,2,1,1,0,0,0,1,3,1,8,3,2.71,2.24,3.54,3.41,73.22,71.09,67.6,59.52,24,37,27,31,35611,1126,2619,36737,39356,-4829,113218,55375,108389,163764,277,-25,-11,252,241,-10,3,2,-7,-5,2.14,3.48,8.08,5.62,13.7,-12,2,-5,-10,-15,6,0,0,7,7,0,0,0,0,0,3,-7,5,-5,0,0.47,-1.3,0.13,-0.71,-13,10,-4,-3,-7
25,17,25017357300,3573,Census Tract 3573,Belmont,Census Tract 3573- Middlesex County- Massachusetts,2973,101719,89564,104611.45,90054.44,564552,609682,501313.19,465089.22,1760,1776,1701.2,1582.64,52,49,44,42,81,83,88,93,3,2,2,2,2,0,2,2,0,0,9,4,5.73,2.79,5.09,2.94,73.82,69.43,61.73,55.05,43,33,20,27,12155,-15047.45,14557.01,-2892.45,11664.56,-45130,108368.81,36223.97,63238.81,99462.78,-16,74.8,118.56,58.8,177.36,3,5,2,8,10,4.39,7.7,6.68,12.09,18.77,-2,-5,-5,-7,-12,1,0,0,1,1,2,-1,0,1,1,0,-9,5,-9,-4,2.95,-2.3,2.15,2.79,10,13,-6,23,17
25,17,25017357400,3574,Census Tract 3574,Belmont,Census Tract 3574- Middlesex County- Massachusetts,2339,118920,113236,145899.97,111127.3,712477,761967,627456.38,575347.56,1770,1882,2012.29,1756.03,64,65,65,63,85,91,91,95,6,1,2,1,1,0,0,0,0,1,6,4,3.72,1.69,5.25,2.68,80.06,77.09,72.05,60.71,31,24,36,38,5684,-32663.97,34772.67,-26979.97,7792.7,-49490,134510.63,52108.81,85020.63,137129.44,-112,-130.29,256.26,-242.29,13.97,-2,0,2,-1,1,2.98,5.04,11.34,8.02,19.35,-6,0,-4,-6,-9,4,-1,1,3,4,1,0,0,1,0,-1,-5,3,-6,-4,2.02,-3.55,2.57,1.04,8,-13,-2,-5,-7
25,17,25017357500,3575,Census Tract 3575,Belmont,Census Tract 3575- Middlesex County- Massachusetts,2130,90238,86187,122014,95651,608980,659973,561238,484988,1835,1883,1781,1628,51,46,54,50,67,70,90,93,3,1,1,2,3,1,1,1,1,0,8,5,10.6,11.11,4.92,4.67,76.95,73.19,70.97,58.52,43,47,32,31,4051,-35827,26363,-31776,-5413,-50993,98735,76250,47742,123992,-48,102,153,54,207,5,-9,4,-3,1,3.76,2.22,12.45,5.98,18.43,-4,-19,-3,-23,-26,1,0,-1,2,1,1,1,0,2,2,1,-8,4,-7,-4,-0.51,6.19,0.25,5.93,-4,15,1,11,12
25,17,25017338400,3384,Census Tract 3384,Winchester,Census Tract 3384- Middlesex County- Massachusetts,5745,174464,174390,189008.39,159754.19,867111,860593,675734.88,645318,2034,2173,2468.25,1736.19,95,96,97,95,88,89,93,94,1,0,1,1,1,0,0,0,0,0,6,5,4.01,0.48,1.75,0.89,76.37,77.05,71.2,61.06,41,37,41,27,74,-14618.39,29254.2,-14544.39,14709.81,6518,184858.13,30416.88,191376.13,221793,-139,-295.25,732.06,-434.25,297.81,-1,-1,2,-2,0,-0.68,5.85,10.14,5.17,15.31,-2,-3,-1,-5,-6,1,-1,0,0,0,1,0,0,0,0,0,-6,2,-6,-5,3.53,-1.26,0.86,3.12,4,-4,14,0,14
25,17,25017338500,3385,Census Tract 3385,Winchester,Census Tract 3385- Middlesex County- Massachusetts,5616,168466,152931,151503.44,125028.33,775916,793032,595434.25,506462.5,1456,1120,1363.93,1429.44,85,90,84,80,90,92,94,97,3,1,1,1,0,0,0,0,0,1,4,2,4.31,2.71,4.14,1.85,78.38,72.35,72.32,59.13,41,25,24,17,15535,1427.56,26475.11,16962.56,43437.67,-17116,197597.75,88971.75,180481.75,269453.5,336,-243.93,-65.51,92.07,26.56,-5,6,4,1,5,6.03,0.03,13.19,6.06,19.26,-2,-2,-3,-4,-7,2,0,0,2,2,0,0,0,0,0,0,-3,3,-4,-1,1.6,-1.43,2.29,2.46,16,1,7,17,24
25,17,25017338300,3383,Census Tract 3383,Winchester,Census Tract 3383- Middlesex County- Massachusetts,3180,123083,135158,128451.77,139360.38,875041,887531,725156.94,619531.81,1723,1710,2085.6,1745.72,71,76,71,75,91,94,95,97,2,1,1,1,1,0,1,1,0,0,3,1,1.09,2.8,1.94,1.93,75.79,76.98,71.54,64.32,60,67,59,24,-12075,6706.23,-10908.6,-5368.77,-16277.37,-12490,162374.06,105625.13,149884.06,255509.19,13,-375.6,339.87,-362.6,-22.72,-5,5,-5,1,-4,-1.19,5.44,7.22,4.25,11.47,-3,-1,-2,-4,-6,1,0,0,1,1,1,-1,0,0,0,0,-3,2,-3,-1,-1.7,0.85,0.02,-0.83,-7,7,36,0,36
25,17,25017357600,3576,Census Tract 3576,Belmont,Census Tract 3576- Middlesex County- Massachusetts,2432,69098,100066,89938,79871.87,505078,483031,400472,346896,1652,1622,1484,1425.89,48,57,46,47,75,81,88,94,7,4,2,2,2,2,2,1,1,0,9,3,5.94,5.77,6.28,5.38,67.51,63.68,53.96,42.71,47,46,29,35,-30968,10128,10066.13,-20840,-10773.87,22047,82559,53576,104606,158182,30,138,58.11,168,226.11,-9,10,-1,2,1,3.83,9.72,11.25,13.54,24.79,-6,-7,-6,-13,-19,3,2,0,6,5,1,0,1,1,1,1,-9,6,-7,-1,0.17,-0.51,0.9,0.56,1,17,-6,18,12
25,17,25017357700,3577,Census Tract 3577,Belmont,Census Tract 3577- Middlesex County- Massachusetts,3727,78490,74116,89530.23,66884,528461,577096,490460.66,461683.91,1404,1466,1321.01,1345.27,50,50,42,41,73,70,89,95,9,7,3,1,3,3,1,1,2,2,7,3,10.39,7.59,5.31,4.86,54.79,50.45,54.37,48.19,35,49,26,33,4374,-15414.23,22646.23,-11040.23,11606,-48635,86635.34,28776.75,38000.34,66777.09,-62,144.99,-24.26,82.99,58.73,0,8,1,8,9,4.34,-3.91,6.18,0.42,6.6,3,-19,-6,-16,-22,2,5,2,6,8,0,2,0,2,2,0,-5,4,-5,-1,2.8,2.28,0.45,5.54,-14,22,-7,8,1
25,17,25017357800,3578,Census Tract 3578,Belmont,Census Tract 3578- Middlesex County- Massachusetts,3741,141071,127059,169858.56,118415.17,895577,803785,803755.38,749515.75,1093,968,1242.18,1231.3,79,78,80,78,86,85,89,95,3,5,2,1,2,4,2,1,1,3,6,3,6.5,5.32,3.2,5.21,74.53,68.71,70.62,61.52,29,21,19,21,14012,-42799.56,51443.39,-28787.56,22655.83,91792,29.63,54239.63,91821.63,146061.25,125,-274.18,10.88,-149.18,-138.3,0,-1,2,-1,1,5.82,-1.91,9.1,3.92,13.01,1,-4,-5,-3,-9,-2,3,1,1,2,-1,1,1,0,1,-3,-3,3,-6,-2,1.18,2.12,-2.01,1.29,8,2,-1,9,8
25,17,25017358100,3581,Census Tract 3581,Lexington,Census Tract 3581- Middlesex County- Massachusetts,5105,147298,142707,133185.31,112325.56,685128,717976,561463.31,467513.94,1688,1818,1533.61,1617.44,86,91,84,79,78,78,87,93,2,1,1,1,2,2,1,1,0,0,11,5,1.66,2.06,3.11,3.17,76.43,72.93,67.09,54.69,25,13,36,38,4591,9521.69,20859.75,14112.69,34972.44,-32848,156512.69,93949.38,123664.69,217614.06,-130,284.39,-83.83,154.39,70.56,-4,7,5,3,7,3.5,5.84,12.4,9.34,21.74,0,-9,-6,-9,-15,1,0,0,1,1,0,1,0,1,1,0,-11,6,-11,-5,-0.4,-1.05,-0.06,-1.51,11,-22,-2,-11,-13
25,17,25017358300,3583,Census Tract 3583,Lexington,Census Tract 3583- Middlesex County- Massachusetts,5526,137692,125625,134445.55,130767.66,759243,716455,535288.56,489703.16,1979,2173,2741.02,1753.25,69,67,70,78,71,73,82,89,1,2,1,1,2,1,2,1,0,0,15,8,4.79,5.69,2.83,1.97,81.08,72.74,61.24,58.73,47,38,38,43,12067,-8820.55,3677.88,3246.45,6924.34,42788,181166.44,45585.41,223954.44,269539.84,-194,-568.02,987.76,-762.02,225.75,2,-3,-8,-1,-9,8.34,11.5,2.51,19.84,22.35,-2,-9,-8,-11,-19,-1,1,0,0,0,1,-1,1,0,1,0,-15,7,-15,-8,-0.91,2.87,0.85,2.81,9,0,-5,9,4
